Conversation_ID,Transcript,Summary;Identificador;Tech;Sales
external: Eight nine three three five seven two eight nine three.;;;
internal: That's correct.;;;
internal: So if you want any update on your case, you could just quote that number by calling us and, uh, the agent who speaks to would be able to find out the history.;;;
external: But can you tell me how long is it going to take because like without Internet, I will be suffering a lot. My son gets two classes online. so this evening, he'll be missing class.;;;
internal: Um.;;;
internal: Uh, yes sir. it's like this it's, it actually depends on how soon and the end gets back to us.;;;
internal: So the normal s, a, that we have with them is twenty four to forty eight hours for a response but it is before that but I can't actually guarantee you, uh, what happened.;;;
external: Yeah.;;;
internal: On that so, uh, we will be notifying you as soon as they get back to us.;;;
external: Okay.;;;
external: Yeah, because Internet, this day is very in part of life.;;;
internal: I, I do understand sir. and it's something to do with the Mbn device based on my knowledge. so it's something that might have a check from there. So that's the only only issue that we have.;;;
external: Yes.;;;
external: Okay, alright.;;;
internal: Alright you.;;;
"external: Thank you."",""Customer Intent: The customer's intent is to report an issue with their internet connection and seek assistance in resolving it. They are concerned about the number of lights on their modem and the fact that their internet light is red. They also express the need for a timely resolution due to their son's online classes.";;;
;;;
Agent Actions: The agent acknowledges the issue and reassures the customer that they will look into it. They ask for details about the modem and note that there should be four green lights. The agent explains that the red internet light indicates a configuration error. They also inquire about any COVID-related restrictions for technician visits and provide information about the possible appointment timeframes. The agent raises the issue with the supplier, takes notes, and assures the customer that they will receive updates. They provide a reference number for the case and inform the customer that they can use it to inquire about updates.;;1;
;;;
"Customer Sentiment: The customer initially seems disconnected and somewhat impatient, possibly due to the call being disconnected earlier. They express frustration about the internet issue, stating that their son will miss online classes. However, they appreciate the agent taking their concern seriously and providing information and assistance. At the end of the conversation, the customer thanks the agent.""";;;
"0c6d7123-d46c-4593-a5c9-1882af2dc720-a7f1f6b1-465c-4902-9a4a-6803a28a58f4.transcript.json,""external: be.";1;;
internal: You're through to team, can I have your customer?;;;
external: Yeah, three five double eight o eight.;;;
internal: And also your service address?;;;
external: Is number eight Marshall Street, Pine, Queensland, four five double, oh.;;;
internal: Okay, I have sent a verification quote. Your mobile number. Could you please confirm that to me?;;;
external: Uh, yeah, four, oh, four double six.;;;
internal: Four, oh, four double six.;;;
internal: Thank you for verifying the account. So currently there is an outstanding. Would you like to proceed with the payment now?;;;
external: Yes.;;;
internal: Can I have the card number?;;;
external: Five two one seven.;;;
internal: Mastercard.;;;
internal: One time payment.;;;
external: Get one time.;;;
internal: We have received their payment successfully there for the account is up to date.;;;
external: Thank you, bye.;;;
"internal: Have a good day then goodbye."",""Customer intent: The customer's main intent is to make a payment to update their account.";;;
;;;
Agent actions: The agent asks for customer details, such as customer ID, service address, and mobile number for verification. The agent then confirms the outstanding balance and offers to proceed with the payment. The agent asks for the customer's card number and confirms it. The agent processes the payment and notifies the customer that the payment is successful. The agent bids farewell to the customer.;;;
;;;
"Customer sentiment: The customer's sentiment is not explicitly mentioned in the transcript.""";;;
"12d16c16-9b0a-42f3-ae0f-efe54d3a873b-ac75f6d4-c44d-4653-b8a0-a859dd88ffa7.transcript.json,""external: Hello.";1;;
internal: This is Sean from executive support back again.;;;
external: No worries.;;;
internal: Right, ah.;;;
internal: Bye.;;;
internal: So after you connect, can you please open up that?;;;
external: Second.;;;
internal: Okay.;;;
external: Okay, em.;;;
external: I'm going to.;;;
internal: Bye.;;;
external: Yeah.;;;
external: Y live video, do you want live video again?;;;
internal: Uh, okay, I'll click on it, yeah, start with you.;;;
external: Okay now, what am I doing in?;;;
internal: Okay, just give me a moment.;;;
internal: Right.;;;
internal: So there are only two devices connected one is your other one, is your phone?;;;
external: How do you know that? how can you see that?;;;
internal: Because I can see from the advantage of is the modem. I can see all the configurations on your modem right now so that's.;;;
external: Okay.;;;
external: Where do I see it on this page?;;;
internal: Uh, just give me a moment, uh, so the next thing what we're gonna do is, Can you just keep your phone, can you show me your modem?;;;
external: Modem.;;;
internal: Yeah.;;;
internal: Okay, keep showing me the lights of the modem.;;;
internal: Turning to the front.;;;
internal: Awesome right now keep your phone on top of the plan and don't do anything.;;;
internal: Just keep it on top, okay. I'm going to run a few tests on my end.;;;
external: Mhm.;;;
internal: You ready.;;;
external: Yeah.;;;
internal: Select I moved it.;;;
internal: Alright, just keep it like that do not close up for any reason.;;;
external: Mhm.;;;
internal: Okay.;;;
external: There's obviously an extender that you supplied with us, you know what I mean that would have been connected as well, but other than that, um, just with the kids and that and that.;;;
internal: Uh.;;;
internal: Just give it give it a few moments, don't do anything.;;;
external: I just sent the data and it says very good.;;;
internal: Yeah, don't don't do anything at all. Just give me a moment.;;;
internal: On five hundred two fifty plan, right?;;;
external: Five hundred.;;;
internal: Yeah, five hundred to fifty five hundred download.;;;
external: Yeah.;;;
internal: And fifty upload.;;;
external: We were only getting like one ninety, you know, maybe a hundred and twenty, but prior to last night we were getting four ninety.;;;
external: Four eighty four ninety everyday day and night.;;;
internal: Okay, can you see now the speeds are very good right?;;;
external: I have no idea, I can't see anything.;;;
internal: Okay, just give me a, I'm sorry, right. so on the phone I can see it right Now. Can you, can you type in on the browser?;;;
internal: Alright, just type in, just give me a moment, uh.;;;
external: I use that speed testing that, um, super.;;;
internal: I go.;;;
internal: Speed test, yeah, your speed test dot Exeter dot com dot a U.;;;
external: Yeah.;;;
external: Ye, it is showing like it used to right now.;;;
internal: Yeah.;;;
internal: Everything seems to be fine and, uh, I think that seems to be fixed fixed it up. So what I did was, I changed a few reset the port from M B and I changed your Ip as well as I changed your Wifi password so and be careful, I think sometimes your Wifi password might have been like.;;;
internal: Misused.;;;
internal: Oh, so try to change it frequently so and everything will be okay.;;;
